4,40,1.0,2.5,0.7304999999999998,0.567948
4,280,0.0,3.0,1.0,0.9090666666666666
4,400,0.0,0.0,0.709375,1.0
4,40,0.0,2.0,1.0,0.7913333333333333
4,280,0.2,0.0,0.6486812499999999,0.9807000000000001
4,40,1.0,1.0,0.62185,0.63364
4,80,0.2,1.5,0.96185625,0.9035533333333333
4,240,0.2,1.5,0.9675,0.9143840000000001
4,160,0.2,1.0,0.9062999999999998,0.9515373333333333
4,120,1.0,3.5,0.79644375,0.5848826666666667
4,200,0.2,2.0,0.99305625,0.8565066666666667
4,400,0.2,3.5,0.99995,0.6996866666666667
4,80,0.2,2.0,0.9914499999999998,0.8334026666666666
4,160,1.0,1.5,0.6331,0.5996466666666667
4,200,0.2,1.5,0.9698625,0.9171306666666666
4,240,0.0,0.0,0.706875,1.0
4,160,0.0,3.0,1.0,0.8282666666666666
4,280,0.2,2.0,0.99164375,0.885348
4,320,0.0,3.0,1.0,0.8698666666666667
4,360,0.2,3.0,0.9994562499999999,0.7820773333333334
4,160,0.2,0.0,0.66419375,0.9861826666666668
4,400,1.0,2.5,0.67948125,0.566032
4,40,0.2,1.5,0.9618374999999999,0.8216853333333334
4,200,0.0,1.0,1.0,1.0
4,120,0.2,0.0,0.6752749999999998,0.9877733333333333
4,120,0.2,3.0,0.9997375000000001,0.8045786666666667
4,240,0.2,2.0,0.9911874999999999,0.8257266666666666
4,160,0.0,0.5,1.0,1.0
4,200,0.0,1.5,1.0,0.9996
4,360,0.2,3.5,0.99993125,0.7716093333333335
4,240,1.0,1.5,0.6189687500000001,0.5844786666666667
4,120,0.2,1.0,0.90878125,0.9527399999999999
4,320,1.0,2.5,0.6888999999999998,0.5695399999999999
4,240,1.0,2.5,0.70366875,0.5701253333333334
4,160,0.2,1.5,0.9676187500000001,0.8763226666666667
4,80,0.2,2.5,0.9980687500000001,0.8234013333333333
4,160,0.2,2.5,0.99819375,0.8390946666666667
4,40,0.0,1.5,1.0,0.8865333333333334
4,120,1.0,0.0,0.5599624999999999,0.6272746666666666
4,200,0.2,0.0,0.6692875,0.984528
4,400,0.0,3.5,1.0,0.7679999999999999
4,280,0.2,3.5,0.9999625000000001,0.707912
4,320,1.0,3.5,0.7637437499999998,0.558788
4,80,0.0,3.5,1.0,0.8458666666666668
4,400,0.2,3.0,0.999525,0.786828
4,160,0.0,2.5,1.0,0.8526666666666666
4,40,0.2,0.5,0.7874562500000002,0.9780773333333332
4,200,0.0,0.5,1.0,1.0
4,240,0.2,0.5,0.7821499999999999,0.9767386666666668
4,160,0.0,0.0,0.718125,1.0
4,160,0.2,3.0,0.9997,0.8204706666666667
4,80,0.0,0.5,1.0,1.0
